label,oid,gid,c, wbcc, wrn, i, nfb, sscore, len, imn, svtype, wbrc, im, vpc, wbfc, wcn
1,1022:2309614123538641533257,777601008232562696,0, 0, 0, 0, 0, 50, 1455, 7, -1, 0, 1, 0, 0, 0
0,1022:2309351000494123534426263287,777595918159446017,0, 0, 13, 0, 0, 100, 662, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123566575647453,777595169224523778,0, 0, 0, 0, 0, 50, 911, 2, -1, 0, 1, 0, 0, 0
1,1022:2309614123608271183914,777602900434092033,0, 0, 20, 0, 0, 50, 817, 1, -1, 0, 1, 0, 0, 0
1,1022:2309351002454123659261313626,777604558962556932,0, 0, 15, 0, 0, 100, 646, 0, 3, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123553895388945,776933131692802050,0, 4240, 0, 0, 0, 90, 35, 1, 9000, 20959, 1, 7816448, 26638, 5856
0,1022:2309351000494123540227017474,777598100002832385,0, 0, 6, 0, 0, 100, 381, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123542592556539,777595549463347201,0, 0, 0, 0, 0, 50, 368, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123540222807029,777600475656617989,0, 0, 0, 0, 0, 50, 1837, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351001384123549181842347,777592986844266498,0, 0, 11, 0, 0, 60, 555, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123534464045404,777581744633151493,0, 0, 0, 0, 0, 50, 607, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123538729635264,777600899247767553,0, 0, 0, 0, 0, 50, 1356, 9, -1, 0, 1, 0, 0, 0
0,1022:2309614123631067252410,777603326306942979,0, 0, 7, 0, 0, 50, 957, 2, -1, 0, 1, 0, 0, 0
0,1022:2309614123538595394951,777597062231359489,0, 0, 0, 0, 0, 50, 733, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000444123578827193247,777602980830511106,0, 0, 199, 0, 0, 100, 753, 0, 3, 0, 0, 0, 0, 0
0,1022:2309351002844123556446404086,777595334580764673,0, 0, 4, 0, 0, 55, 795, 5, 3, 0, 1, 0, 0, 0
0,1022:2309614123536510822538,777594021394513923,0, 0, 0, 0, 0, 50, 542, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123641062271390,777604143290253314,0, 0, 29, 0, 0, 50, 461, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123551912311805,777593412180246531,0, 0, 0, 0, 0, 50, 1086, 1, -1, 0, 1, 0, 0, 0
1,1022:2309614123561508914059,777600169774415873,0, 0, 0, 0, 0, 50, 1722, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123613254014152,777603042168012801,0, 0, 21, 0, 0, 50, 825, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123544631019143,777598100002832385,0, 0, 0, 0, 0, 50, 409, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123663191422352,777602986870308865,0, 0, 19, 0, 0, 50, 2675, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000894123531217637919,777601026754609159,0, 0, 13, 0, 0, 100, 471, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123540117947513,777569213529194497,0, 0, 0, 0, 0, 50, 416, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123585305943578,777602959625682945,0, 5, 0, 0, 0, 50, 159, 1, 5, 0, 1, 4489056, 8, 514
0,1022:2309351002454123613040102260,777603234769928194,0, 0, 4, 0, 0, 100, 306, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123548695294901,777600268424445957,0, 0, 0, 0, 0, 50, 626, 2, -1, 0, 1, 0, 0, 0
0,1022:2309351000454123665028483106,777605031543177220,0, 0, 21, 0, 0, 100, 1392, 0, 3, 0, 0, 0, 0, 0
0,1022:2309351000194123579758294818,777601586576752641,0, 0, 7, 0, 0, 100, 695, 2, 3, 0, 1, 0, 0, 0
0,1022:2309351000024123646514867025,777604490779951105,0, 0, 4, 0, 0, 100, 548, 1, 3, 0, 1, 0, 0, 0
0,1022:2309351002844123565631911740,777594021394513923,0, 0, 20, 0, 0, 55, 1186, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123659307451508,777602973448536071,0, 0, 6, 0, 0, 50, 391, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123539715306810,777397227066753025,0, 0, 0, 0, 0, 50, 86, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123628336725684,777602099020038145,0, 0, 9, 0, 0, 50, 766, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123687233187539,777604747941117955,0, 0, 11, 0, 0, 50, 1325, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123666450365077,777596570323386369,0, 0, 5, 0, 0, 50, 1960, 7, -1, 0, 1, 0, 0, 0
0,1022:2309614123539136486826,777597134440497153,0, 0, 0, 0, 0, 50, 1764, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123538935138747,777600280369823745,0, 0, 0, 0, 0, 50, 4034, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123539308455120,777597132829884417,0, 0, 0, 0, 0, 50, 867, 2, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123614381280720,777577860642111490,0, 0, 0, 0, 0, 50, 83, 1, 3, 0, 1, 4624990, 2, 4383
0,1042015:articleMblog_4123530528837810,777600157157949441,0, 13, 0, 0, 0, 100, 144, 1, 3, 17, 1, 0, 30, 0
0,1022:2309614123551408988011,777599067981086722,0, 0, 0, 0, 0, 50, 1447, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123525039410333,777599784032665601,0, 0, 0, 0, 0, 50, 2085, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123553386836049,777596226726002689,0, 15, 0, 0, 0, 50, 186, 1, 3, 14, 1, 0, 12, 0
0,1022:2309614123659433322099,777603536357687301,0, 0, 18, 0, 0, 50, 388, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123539199383253,777599065967820803,0, 0, 0, 0, 0, 50, 984, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123542055742815,777597133232537601,0, 0, 0, 0, 0, 50, 861, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123597130136019,777601935141765123,0, 0, 0, 0, 0, 50, 128, 1, 9000, 1, 1, 1097276, 7, 1282
0,1022:2309614123641930502658,777578851570024451,0, 0, 1, 0, 0, 50, 481, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123629284659847,777602949289345026,0, 0, 32, 0, 0, 50, 2645, 3, -1, 0, 1, 0, 0, 0
0,1022:2309351000494123530206777578,777593246152916994,0, 0, 7, 0, 0, 100, 384, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123556865813343,777595549463347201,0, 0, 0, 0, 0, 50, 2698, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000124123523084904882,777591539440287745,0, 0, 4, 0, 0, 100, 440, 0, 3, 0, 0, 0, 0, 0
0,1022:2309351001684123604265631047,777601122183413761,0, 0, 14, 0, 0, 100, 1020, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123544215780468,777600895087017986,0, 0, 0, 0, 0, 50, 1619, 6, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123575608259603,777598100539703300,0, 858, 0, 0, 0, 100, 132, 1, 3, 403, 1, 0, 513, 0
0,1042015:articleMblog_4123558617800598,777595066282147843,0, 53, 0, 0, 0, 50, 49, 4, 9000, 124, 1, 0, 355, 0
1,1022:2309351000124123576746789605,777601607783153666,0, 0, 8, 0, 0, 100, 1201, 0, 3, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123598639242754,777601935141765123,0, 141, 0, 0, 0, 50, 60, 1, 9000, 165, 1, 1042084, 504, 733
0,1022:2309351002794123659290713797,777600593768218625,0, 0, 3, 0, 0, 100, 351, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123542324127158,777600424251228161,0, 0, 0, 0, 0, 50, 527, 2, -1, 0, 1, 0, 0, 0
0,1022:2309404123561710244051,777594961723916289,0, 0, 202, 0, 0, 50, 803, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123633957098256,777603326306942979,0, 0, 8, 0, 0, 50, 933, 3, -1, 0, 1, 0, 0, 0
0,1022:2309614123539404924956,777597323419058177,0, 0, 0, 0, 0, 50, 1663, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123540180863261,777600318621876226,0, 0, 0, 0, 0, 50, 950, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123672368532402,777595412561264643,0, 0, 25, 0, 0, 50, 788, 1, -1, 1, 1, 0, 0, 0
0,1042015:articleMblog_4123618822505746,777595411757531137,0, 0, 0, 0, 0, 50, 100, 1, 1, 0, 1, 1221254, 2, 734
0,1022:2309614123638520533589,777604174831419393,0, 0, 93, 0, 0, 50, 599, 0, -1, 1, 0, 0, 0, 0
0,1042015:articleMblog_4123682739135210,777596452748656641,0, 1, 0, 0, 0, 50, 136, 1, 3, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123554679075262,777166193529716737,0, 1, 0, 0, 0, 50, 74, 1, 9000, 30, 1, 9893840, 24, 4384
0,1022:2309614123545964829557,777600699531788289,0, 0, 0, 0, 0, 50, 224, 0, -1, 0, 0, 0, 0, 0
0,1022:2309404123538511528504,777601328341843970,185548, 840, 1070000, 1384802, 162, 50, 666, 10, 1000, 204, 1, 0, 832, 11
0,1022:2309614123647630569353,777604479639879682,0, 0, 32, 0, 0, 50, 968, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123558900016765,777601607783153666,0, 0, 0, 0, 0, 50, 1362, 4, -1, 0, 1, 0, 0, 0
0,1022:2309614123548334578961,777601221772967940,0, 0, 0, 0, 0, 50, 3752, 1, -1, 0, 1, 0, 0, 0
0,1022:2310474123549039233565,777595805282336769,0, 0, 41, 0, 0, 50, 487, 2, -1, 0, 1, 0, 1, 0
0,1022:2309351002274123555167126122,777600943271182338,0, 0, 8, 0, 0, 85, 1398, 1, 3, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123574883449496,777593020802924545,0, 8, 0, 0, 0, 50, 43, 1, 3, 8, 1, 6755110, 8, 9283
0,1022:2309614123534241744234,777600593768218625,0, 0, 0, 0, 0, 50, 572, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123590179915045,777578854925467649,0, 0, 0, 0, 0, 50, 160, 1, 1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123647629297000,777603922772099073,0, 5, 0, 0, 0, 50, 144, 1, 3, 1, 1, 451200, 22, 44
0,1022:2309614123549714528963,777600071795474433,0, 0, 0, 0, 0, 50, 1200, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123650650435488,777603649637449729,0, 0, 3, 0, 0, 50, 1110, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123676659289266,777604747941117955,0, 0, 8, 0, 0, 50, 1326, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123544756853172,777600157157949441,0, 0, 0, 0, 0, 50, 2644, 3, -1, 0, 1, 0, 0, 0
0,1022:2309351002344123555343289248,777594237216620546,0, 0, 9, 0, 0, 80, 351, 0, 3, 0, 0, 0, 0, 0
0,1022:2309351000284123619973307016,777601765086330881,0, 0, 7, 0, 0, 100, 420, 1, 3, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123623395030016,777602959625682945,0, 3, 0, 0, 0, 50, 141, 1, 1, 9, 1, 4490015, 5, 514
0,1022:2309351002454123657466197332,777603536357687301,0, 0, 5, 0, 0, 100, 402, 0, 3, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123659087588389,777595411757531137,0, 18, 0, 0, 0, 100, 93, 1, 3, 33, 1, 1221861, 58, 734
0,1022:2309614123539912441116,777600318621876226,0, 0, 0, 0, 0, 50, 950, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123663919980303,777578854925467649,0, 2, 0, 0, 0, 50, 254, 2, 3, 1, 1, 0, 8, 0
0,1022:2309614123548565269181,777594782409031682,0, 0, 0, 0, 0, 50, 980, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123544178027009,777600169774415873,0, 0, 0, 0, 0, 50, 1731, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123652143625152,777601539734765570,0, 0, 1, 0, 0, 50, 1191, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123660712559648,777602973448536071,0, 0, 37, 0, 0, 50, 380, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123537603699180,777600725840035841,0, 234, 0, 0, 0, 50, 76, 1, 9000, 626, 1, 56054, 1137, 152
0,1022:2309351000154123571243891858,777598332467937281,0, 0, 134, 0, 0, 100, 4241, 6, 3, 0, 1, 0, 0, 0
0,1022:2309614123548615592062,777595334580764673,0, 0, 0, 0, 0, 50, 753, 5, -1, 0, 1, 0, 0, 0
0,1022:2309614123659940840133,777602007617765382,0, 0, 17, 0, 0, 50, 616, 0, -1, 0, 0, 0, 0, 0
1,1022:2309351002454123661312353054,777604997183438849,0, 0, 160000, 0, 0, 100, 1264, 7, 3, 0, 1, 0, 0, 0
0,1022:2309614123642811317062,777602900434092033,0, 0, 35, 0, 0, 50, 799, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000444123568387547915,777601008232562696,0, 0, 20, 0, 0, 100, 1407, 1, 3, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123659340188014,777600725840035841,0, 5, 0, 0, 0, 50, 51, 1, 9000, 9, 1, 1358301, 40, 1110
1,1042015:articleMblog_4123638725208256,777602959625682945,0, 2, 0, 0, 0, 50, 141, 1, 3, 2, 1, 4488933, 22, 514
0,1022:2309351002674123618538872973,777599728869179393,0, 0, 8, 0, 0, 70, 2627, 2, 2, 0, 1, 0, 0, 0
0,1022:2309614123528311012347,777600494447099908,0, 0, 0, 0, 0, 50, 2289, 2, -1, 0, 1, 0, 0, 0
0,1022:2309614123543766979191,777596570323386369,0, 0, 0, 0, 0, 50, 1810, 7, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123652087469021,777591401331818498,0, 4, 0, 0, 0, 50, 128, 1, 3, 0, 1, 888738, 0, 1965
1,1022:2309614123612226414979,777603042168012801,0, 0, 1, 0, 0, 50, 822, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123534099101633,777600572964470788,0, 0, 0, 0, 0, 50, 1472, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351000494123545264370277,777594961723916289,0, 0, 6, 0, 0, 100, 802, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123560418391022,777600699531788289,0, 0, 0, 0, 0, 50, 216, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123690042348906,777594292381679619,0, 12, 0, 0, 0, 50, 55, 1, 2, 50, 1, 5859206, 49, 7603
0,1022:2309614123543406263895,777601160569683969,0, 0, 0, 0, 0, 50, 265, 5, -1, 0, 1, 0, 0, 0
0,1022:2309614123629158820016,777603860627718145,0, 0, 19, 0, 0, 50, 845, 0, -1, 0, 0, 0, 0, 0
1,1042015:articleMblog_4123342250646222,777593020668706818,0, 3863, 0, 0, 0, 50, 56, 1, 9000, 21910, 1, 7307431, 16161, 7492
0,1022:2309351002454123578655224571,777602957879279621,0, 0, 10, 0, 0, 100, 1497, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123631570575046,777603878344458243,0, 0, 12, 0, 0, 50, 216, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123660884528448,777600076358877186,0, 0, 18, 0, 0, 50, 1492, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123542412198637,777599245685358594,0, 0, 0, 0, 0, 50, 719, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123660757786492,777539808037175301,0, 55, 0, 0, 0, 60, 35, 1, 9000, 137, 1, 245541, 65, 390
0,1042015:articleMblog_4123653450911598,776097547281760433,0, 0, 0, 0, 0, 50, 51, 1, -1, 4, 1, 1890272, 4, 573
0,1022:2309614123538121431419,777598760354054145,0, 0, 0, 0, 0, 50, 869, 0, -1, 0, 0, 0, 0, 0
1,1022:2309614123662256065763,777599245685358594,0, 0, 16, 0, 0, 50, 1058, 0, -1, 0, 0, 0, 0, 0
1,1022:2309614123635613833355,777603878344458243,0, 0, 8, 0, 0, 50, 239, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123664751712557,777604747941117955,0, 0, 20, 0, 0, 50, 1371, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123607967512526,777602939090370561,0, 9, 0, 0, 0, 50, 154, 1, 9000, 6, 1, 490247, 14, 2
0,1022:2309614123538767364243,777594240706281475,0, 0, 0, 0, 0, 50, 440, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123558761602419,777601122183413761,0, 0, 0, 0, 0, 50, 1037, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123584093692969,777593020668706818,0, 189, 0, 0, 0, 50, 41, 1, 9000, 2080, 1, 7307447, 1414, 7492
0,1022:2309614123662239304814,777602941773152260,0, 0, 27, 0, 0, 50, 754, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123662205733297,777602970764181507,0, 0, 23, 0, 0, 50, 918, 2, -1, 0, 1, 0, 0, 0
0,1022:2309351000454123603808445841,777598152884617217,0, 0, 7, 0, 0, 100, 1544, 0, 3, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123586912282694,777600886230220801,0, 1, 0, 0, 0, 50, 101, 1, 220, 3, 1, 1078734, 19, 3661
0,1022:2309614123637224503186,777600621417070594,0, 0, 28, 0, 0, 50, 355, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000444123658074377982,777603794458378241,0, 0, 76, 0, 0, 100, 756, 0, 3, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123665312490316,776179395936649356,0, 49, 0, 0, 0, 50, 26, 1, 9000, 72, 1, 110733, 92, 57
0,1022:2309614123666303562087,777602970764181507,0, 0, 21, 0, 0, 50, 856, 2, -1, 0, 1, 0, 0, 0
0,1022:2309614123649606042136,777604558962556932,0, 0, 5, 0, 0, 50, 676, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123629343371988,777599065967820803,0, 0, 24, 0, 0, 50, 1027, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123675446328043,776546306403860481,0, 0, 0, 0, 0, 50, 137, 4, 1, 20, 1, 0, 17, 0
0,1022:2309614123538536694658,777600318621876226,0, 0, 0, 0, 0, 50, 927, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123612916641984,777602939090370561,0, 0, 0, 0, 0, 50, 146, 1, 3, 0, 1, 490238, 0, 2
0,1022:2309614123553757832443,777600621417070594,0, 0, 0, 0, 0, 50, 479, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351002764123569809438463,777600854955917315,0, 0, 7, 0, 0, 100, 687, 6, 3, 0, 1, 0, 0, 0
0,1022:2309351000124123575215878852,777597132829884417,0, 0, 6, 0, 0, 100, 1410, 0, 3, 0, 0, 0, 0, 0
0,1022:2309351001614123627950848521,777595384643977218,0, 0, 5, 0, 0, 35, 1614, 0, 3, 0, 0, 0, 0, 0
0,1022:2309351000994123671877793170,777600475656617989,0, 0, 6, 0, 0, 100, 1752, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123635165073064,777602980293640195,0, 0, 30, 0, 0, 50, 1278, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351002794123629808955941,777603397576556548,0, 0, 4, 0, 0, 100, 310, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123531356051883,777595652542562305,0, 0, 0, 0, 0, 50, 2828, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123657910798326,777599751954628609,0, 0, 5, 0, 0, 50, 2888, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123673991765175,777603842776760321,0, 0, 24, 0, 0, 50, 1054, 2, -1, 0, 1, 0, 0, 0
0,1022:2309404123577367580834,777600621417070594,0, 8, 27961, 0, 0, 50, 456, 1, 9000, 0, 1, 0, 23, 14
0,1042015:articleMblog_4123591140802412,777595066282147843,0, 3, 0, 1, 0, 50, 27, 4, 9000, 138, 1, 0, 85, 0
0,1022:2309404123574565786121,777599067981086722,0, 2, 2006, 0, 0, 50, 1475, 1, 7, 3, 1, 0, 0, 0
0,1022:2309351000474123629888638098,777593295410823171,0, 0, 9, 0, 0, 100, 950, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123639854276419,777602957879279621,0, 0, 39, 0, 0, 50, 972, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123636464258284,777166193529716737,0, 15, 0, 0, 0, 50, 48, 1, 9000, 280, 1, 9893547, 185, 4384
0,1022:2309614123660389594356,777602958281932803,0, 0, 11, 0, 0, 50, 1032, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123616305752551,777543225491587073,0, 69, 0, 0, 0, 50, 100, 4, 2, 20, 1, 0, 143, 0
0,1022:2309614123660297361647,777598100539703300,0, 0, 1, 0, 0, 50, 615, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123617947466847,777543948786728962,0, 0, 88, 0, 0, 50, 178, 3, -1, 0, 1, 0, 1, 0
0,1022:2309614123659194269596,777595412561264643,0, 0, 7, 0, 0, 50, 768, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123670216896236,777604765255204868,0, 0, 20, 0, 0, 50, 1268, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123660377054421,777603915791204357,0, 0, 24, 0, 0, 50, 590, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123643637594865,777601586576752641,0, 0, 4, 0, 0, 50, 728, 2, -1, 0, 1, 0, 0, 0
0,1022:2309814123555150348542,777599245685358594,0, 0, 0, 0, 0, 100, 1063, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123642056317793,777604204090884099,0, 0, 40, 0, 0, 50, 674, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351002614123660351845264,777602958281932803,0, 0, 7, 0, 0, 100, 1005, 0, 3, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123646505121352,777588771065430018,0, 14, 0, 0, 0, 50, 144, 2, 3, 5, 1, 0, 121, 0
0,1022:2309351002794123611240787714,777603326306942979,0, 0, 8, 0, 0, 100, 945, 3, 3, 0, 1, 0, 0, 0
0,1022:2309351002794123597097587083,777602900434092033,0, 0, 6, 0, 0, 100, 758, 0, 3, 0, 0, 0, 0, 0
0,1022:2309351000444123560519041651,777601539734765570,0, 0, 11, 0, 0, 100, 1627, 1, 3, 0, 1, 0, 0, 0
0,1022:2309351001904123695269416699,777595334580764673,0, 0, 4, 0, 0, 50, 151, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123681737259855,777604487158693889,0, 63, 0, 0, 0, 50, 134, 6, 1000, 109, 1, 0, 0, 0
0,1022:2309351000124123544840740492,777589791254380547,0, 0, 5, 0, 0, 100, 562, 1, 3, 0, 1, 0, 0, 0
0,1022:2309351000064123544580689470,777595549463347201,0, 0, 7, 0, 0, 50, 2663, 1, 2, 0, 1, 0, 0, 0
0,1022:2309351000124123571067728836,777602099020038145,0, 0, 12, 0, 0, 100, 652, 0, 3, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123644449777348,776179395936649356,0, 11258, 0, 0, 0, 50, 52, 1, 9000, 17970, 1, 14960980, 32552, 15736
0,1022:2309614123658175013201,777603794458378241,0, 0, 1, 0, 0, 50, 744, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351000064123668895679603,777595412561264643,0, 0, 8, 0, 0, 50, 788, 1, 2, 0, 1, 0, 0, 0
0,1022:2309614123629951553430,777602919627227137,0, 0, 30, 0, 0, 50, 914, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123630861743119,777602734943633420,0, 0, 27, 0, 0, 50, 233, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123549982968679,777601008232562696,0, 0, 0, 0, 0, 50, 1454, 7, -1, 0, 1, 0, 0, 0
0,1022:2309614123606966739914,777601765086330881,0, 0, 21, 0, 0, 50, 337, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351002764123605259696685,777603042168012801,0, 0, 5, 0, 0, 100, 826, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123562435811682,777601326865448967,0, 0, 0, 0, 0, 50, 379, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123629674725918,777602957879279621,0, 0, 28, 0, 0, 50, 1050, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123546677867560,777597062231359489,0, 0, 0, 0, 0, 50, 728, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123576036156569,777166193529716737,0, 0, 0, 0, 0, 60, 52, 1, 3, 12, 1, 9894007, 6, 4384
0,1022:2309351000474123634183618125,777601539734765570,0, 0, 6, 0, 0, 100, 1670, 4, 3, 0, 1, 0, 0, 0
0,1022:2309614123550691817149,777596452748656641,0, 0, 0, 0, 0, 50, 153, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123624071126293,777603571925385221,0, 0, 1, 0, 0, 50, 292, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123532849245837,777595325319741441,0, 0, 0, 0, 0, 50, 246, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351001684123561328555875,777598100539703300,0, 0, 10, 0, 0, 100, 701, 1, 3, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123636430479950,777603842776760321,0, 15, 0, 0, 0, 65, 147, 3, 3, 5, 1, 0, 15, 0
0,1042015:articleMblog_4123536824487641,777596452748656641,0, 15, 0, 0, 0, 50, 135, 2, 3, 147, 1, 0, 35, 0
0,1022:2309614123668132305053,777603272619851778,0, 0, 1217, 0, 0, 50, 731, 3, -1, 0, 1, 0, 2, 0
0,1042015:articleMblog_4123647012624970,777601160569683969,0, 14, 0, 0, 0, 50, 117, 1, 9000, 11, 1, 0, 30, 0
0,1042015:articleMblog_4123689538713481,776933131692802050,0, 9, 0, 0, 0, 50, 25, 1, 9000, 160, 1, 43199, 83, 16
0,1022:2309614123538817696447,777594241511587842,0, 0, 0, 0, 0, 50, 468, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123589877340095,777539808037175301,0, 20, 0, 0, 0, 30, 24, 1, 2, 20, 1, 7952705, 41, 31002
0,1022:2309351000634123666488118050,777593295410823171,0, 0, 12, 0, 0, 100, 949, 1, 3, 0, 1, 0, 0, 0
0,1022:2309351001844123575543038086,777599824432201730,0, 0, 7, 0, 0, 50, 2209, 0, 1, 0, 0, 0, 0, 0
0,1022:2309614123670233615709,777601023264948225,0, 0, 9, 0, 0, 50, 2883, 0, -1, 0, 0, 0, 0, 0
0,1022:2309814123541015541187,777600169774415873,0, 0, 0, 0, 0, 100, 1760, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123661270409622,777603588031512578,0, 0, 32, 0, 0, 50, 310, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123641723463403,777569657791447041,0, 1, 0, 0, 0, 50, 77, 1, 3, 8, 1, 3241080, 2, 6011
0,1022:2309614123661807286438,777600318621876226,0, 0, 17, 0, 0, 50, 1032, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123637555827805,777600228964433921,0, 0, 15, 0, 0, 50, 2125, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123539404906579,777597132829884417,0, 0, 0, 0, 0, 50, 867, 2, -1, 0, 1, 0, 0, 0
0,1022:2309351000064123540906502124,777589411283992587,0, 0, 5, 0, 0, 50, 731, 1, 2, 0, 1, 0, 0, 0
0,1022:2309614123637404830473,777602099020038145,0, 0, 19, 0, 0, 50, 1108, 7, -1, 0, 1, 0, 0, 0
